	Kingdom	Phyla	Class	Order	Family	Genus	Species	Kingdom_Eukaryome	Phylum_Eukaryome	Class_Eukaryome	Order_Eukaryome	Family_Eukaryome	Genus_Eukaryome	Species_Eukaryome
Taxa_14572	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA	Fungi	Basidiomycota	NA	NA	NA	NA	NA
Taxa_14573	Fungi	NA	NA	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_14574	Fungi	NA	NA	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_14575	Fungi	Ascomycota	NA	NA	NA	NA	NA	Fungi	Basidiomycota	NA	NA	NA	NA	NA
Taxa_14576	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetales_fam_Incertae_sedis	Spizellomycetales_gen_Incertae_sedis	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_14577	Fungi	Ascomycota	Sordariomycetes	Boliniales	Boliniaceae	Pseudovalsaria	NA	Fungi	Ascomycota	Sordariomycetes	Boliniales	Boliniaceae	Camarops	NA
Taxa_14578	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Echinoderma	NA	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Echinoderma	NA
Taxa_14579	Fungi	NA	NA	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_14580	Fungi	Ascomycota	NA	NA	NA	NA	NA	Fungi	Ascomycota	Dothideomycetes	Triscelephorales	NA	NA	NA
Taxa_14581	Fungi	Chytridiomycota	Chytridiomycota_cls_Incertae_sedis	Chytridiomycota_ord_Incertae_sedis	Chytridiomycota_fam_Incertae_sedis	Chytridiomycota_gen_Incertae_sedis	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_14582	Fungi	NA	NA	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_14583	Fungi	Chytridiomycota	Chytridiomycota_cls_Incertae_sedis	Chytridiomycota_ord_Incertae_sedis	Chytridiomycota_fam_Incertae_sedis	Chytridiomycota_gen_Incertae_sedis	NA	Fungi	Basidiomycota	NA	NA	NA	NA	NA
Taxa_14584	Fungi	Rozellomycota	Rozellomycota_cls_Incertae_sedis	Rozellomycota_ord_Incertae_sedis	Rozellomycota_fam_Incertae_sedis	Rozellomycota_gen_Incertae_sedis	NA	Fungi	Rozellomycota	NA	NA	NA	NA	NA
Taxa_14585	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversisporaceae_gen_Incertae_sedis	NA	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	NA
Taxa_14586	Fungi	Basidiomycota	Cystobasidiomycetes	NA	NA	NA	NA	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiales	Cystobasidiaceae	Cystobasidium	NA
Taxa_14587	Fungi	Basidiobolomycota	Basidiobolomycetes	Basidiobolales	Basidiobolales_fam_Incertae_sedis	Basidiobolales_gen_Incertae_sedis	NA	Fungi	Aphelidiomycota	NA	NA	NA	NA	NA
Taxa_14588	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium	NA	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium	NA
Taxa_14589	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavulinopsis	NA	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Ramariopsis	NA
Taxa_14590	Fungi	Ascomycota	Lecanoromycetes	Lecanoromycetes_ord_Incertae_sedis	Lecanoromycetes_fam_Incertae_sedis	Lecanoromycetes_gen_Incertae_sedis	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_14591	Fungi	NA	NA	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_14592	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomeraceae_gen_Incertae_sedis	NA	Fungi	NA	NA	NA	NA	NA	NA
Taxa_14606	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Cunninghamellaceae	Absidia	cylindrospora	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Cunninghamellaceae	Absidia	cylindrospora
Taxa_14607	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Lipomycetaceae	Lipomyces	starkeyi	Fungi	Ascomycota	Lipomycetes	Lipomycetales	Lipomycetaceae	Lipomyces	kockii
Taxa_14608	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Coleophoma	NA
Taxa_14609	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae	Mycena	NA	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae	Mycena	NA
Taxa_14610	Fungi	Ascomycota	Leotiomycetes	Helotiales	Mollisiaceae	Belonopsis	eriophori	Fungi	NA	NA	NA	NA	NA	NA
Taxa_14611	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Didymocyrtis	pini	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeria	NA
Taxa_14612	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Trametes	stipitata	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Trametes	NA
Taxa_14613	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_14614	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiomycetes_ord_Incertae_sedis	Symmetrosporaceae	Symmetrosporaceae_gen_Incertae_sedis	NA	Fungi	Basidiomycota	Cystobasidiomycetes	NA	NA	NA	NA
Taxa_14615	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	NA	NA	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Exophiala	NA
Taxa_14616	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellales_fam_Incertae_sedis	Cantharellales_gen_Incertae_sedis	NA	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Sistrotremataceae	Sistotrema	NA
Taxa_14617	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Arthroderma	insingulare	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arthrodermataceae	Trichophyton	ajelloi
Taxa_14618	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	NA	NA	NA	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	NA	NA	NA
Taxa_14619	Fungi	Ascomycota	NA	NA	NA	NA	NA	Fungi	Ascomycota	Arthoniomycetes	Lichenostigmatales	Phaeococcomycetaceae	NA	NA
Taxa_14620	Fungi	NA	NA	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_14621	Fungi	Chytridiomycota	NA	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_14622	Fungi	NA	NA	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_14623	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Steccherinaceae	Steccherinum	bourdotii	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Steccherinaceae	Steccherinum	litschaueri
Taxa_14624	Fungi	NA	NA	NA	NA	NA	NA	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
Taxa_14625	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA
Taxa_14626	Fungi	Ascomycota	NA	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_14627	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetales_fam_Incertae_sedis	Archaeorhizomycetales_gen_Incertae_sedis	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_14628	Fungi	NA	NA	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_14629	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Sebacinales_fam_Incertae_sedis	Sebacinales_gen_Incertae_sedis	NA	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita	NA
Taxa_14630	Fungi	Chytridiomycota	Rhizophlyctidomycetes	Rhizophlyctidales	Rhizophlyctidaceae	Rhizophlyctis	rosea	Fungi	Chytridiomycota	Rhizophlyctidomycetes	Rhizophlyctidales	Rhizophlyctidaceae	Rhizophlyctis	rosea
Taxa_14631	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	NA	Fungi	NA	NA	NA	NA	NA	NA
Taxa_14632	Fungi	Chytridiomycota	Chytridiomycota_cls_Incertae_sedis	Chytridiomycota_ord_Incertae_sedis	Chytridiomycota_fam_Incertae_sedis	Chytridiomycota_gen_Incertae_sedis	NA	Fungi	Basidiomycota	NA	NA	NA	NA	NA
Taxa_14633	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Pannariaceae	Pectenia	NA	Fungi	NA	NA	NA	NA	NA	NA
Taxa_14634	Fungi	Ascomycota	Pezizomycotina_cls_Incertae_sedis	Pezizomycotina_ord_Incertae_sedis	Pezizomycotina_fam_Incertae_sedis	Pezizomycotina_gen_Incertae_sedis	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_14635	Fungi	NA	NA	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_14636	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Teratosphaeria	NA	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Actinocladium	NA
Taxa_14637	Fungi	NA	NA	NA	NA	NA	NA	Fungi	Ascomycota	NA	NA	NA	NA	NA
Taxa_14638	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	NA	NA	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_incertae_sedis	NA	NA
Taxa_14639	Fungi	Ascomycota	Dothideomycetes	Aulographales	Rhizodiscinaceae	Rhizodiscina	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_14640	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Terfezia	NA	Fungi	NA	NA	NA	NA	NA	NA
Taxa_14641	Fungi	Basidiomycota	Agaricomycetes	Polyporales	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_14642	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	NA	NA	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Orbilia	mammillata
Taxa_14643	Fungi	Basidiomycota	Agaricomycetes	Atheliales	Byssocorticiaceae	NA	NA	Fungi	Basidiomycota	NA	NA	NA	NA	NA
Taxa_14644	Fungi	Ascomycota	Eurotiomycetes	NA	NA	NA	NA	Fungi	Basidiomycota	NA	NA	NA	NA	NA
Taxa_14645	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	NA	NA
Taxa_14646	Fungi	Ascomycota	Sordariomycetes	Sordariomycetes_ord_Incertae_sedis	Sordariomycetes_fam_Incertae_sedis	Sordariomycetes_gen_Incertae_sedis	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_14647	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	nigricans	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Russula	nigricans
Taxa_14648	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavaria	flavostellifera	Fungi	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
Taxa_14649	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Capronia	NA	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Sorocybe	NA
Taxa_14650	Fungi	Ascomycota	Eurotiomycetes	Phaeomoniellales	Celotheliaceae	Celerioriella	prunicola	Fungi	Ascomycota	Eurotiomycetes	NA	NA	NA	NA
Taxa_14651	Fungi	Ascomycota	Leotiomycetes	Helotiales	Leptodontidiaceae	Leptodontidium	NA	Fungi	Ascomycota	Leotiomycetes	Helotiales	Leptodontidiaceae	Leptodontidium	NA
Taxa_14652	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Capnodiales_fam_Incertae_sedis	Capnodiales_gen_Incertae_sedis	NA	Fungi	Basidiomycota	Agaricomycetes	Russulales	Hericiaceae	Hericium	alpestre
Taxa_14653	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Melanommataceae	Camposporium	appendiculatum	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Melanommataceae	Fusiconidium	NA
Taxa_14654	Fungi	NA	NA	NA	NA	NA	NA	Fungi	Basidiomycota	NA	NA	NA	NA	NA
Taxa_14655	Fungi	NA	NA	NA	NA	NA	NA	Fungi	Basidiomycota	NA	NA	NA	NA	NA
Taxa_14656	Fungi	Basidiomycota	Agaricomycetes	Boletales	Hygrophoropsidaceae	Hygrophoropsis	NA	Fungi	Basidiomycota	Agaricomycetes	Boletales	Hygrophoropsidaceae	Hygrophoropsis	Hygrophoropsis
Taxa_14657	Fungi	Mortierellomycota	Mortierellomycota_cls_Incertae_sedis	Mortierellomycota_ord_Incertae_sedis	Mortierellomycota_fam_Incertae_sedis	Mortierellomycota_gen_Incertae_sedis	NA	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Benniella	NA
Taxa_14658	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA	Fungi	NA	NA	NA	NA	NA	NA
Taxa_14659	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita	vermifera	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita	NA
Taxa_14660	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothideales_fam_Incertae_sedis	Rhizosphaera	NA	Fungi	Ascomycota	Dothideomycetes	Dothideales	Dothideales_fam_incertae_sedis	NA	NA
Taxa_14661	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Capnodiales_fam_Incertae_sedis	Capnodiales_gen_Incertae_sedis	NA	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	NA	NA	NA
Taxa_14662	Fungi	NA	NA	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_14663	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Teratosphaeriaceae	Neocatenulostroma	microsporum	Fungi	Ascomycota	Dothideomycetes	Mycosphaerellales	Mycosphaerellaceae	Mycosphaerella	NA
Taxa_14664	Fungi	Ascomycota	Dothideomycetes	Aulographales	Rhizodiscinaceae	Rhizodiscina	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_14665	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pleurotaceae	Nematoctonus	pachysporus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pleurotaceae	Nematoctonus	pachysporus
Taxa_14666	Fungi	NA	NA	NA	NA	NA	NA	Fungi	Basidiomycota	NA	NA	NA	NA	NA
Taxa_14667	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Sistotrema	NA	Fungi	Basidiomycota	Agaricomycetes	Russulales	Hericiaceae	Hericium	alpestre
Taxa_14668	Fungi	NA	NA	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_14669	Fungi	Ascomycota	Lecanoromycetes	GS36	GS36_fam_Incertae_sedis	GS36_gen_Incertae_sedis	NA	Fungi	Ascomycota	Lecanoromycetes	GS36	NA	NA	NA
Taxa_14670	Fungi	Basidiomycota	Tremellomycetes	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	NA	NA	NA	NA
Taxa_14671	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	NA	Fungi	Basidiomycota	NA	NA	NA	NA	NA
Taxa_14672	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_14673	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavulinopsis	NA	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Ramariopsis	NA
Taxa_14674	Fungi	Ascomycota	Leotiomycetes	Leotiales	Tympanidaceae	NA	NA	Fungi	Ascomycota	Leotiomycetes	Leotiales	Tympanidaceae	NA	NA
Taxa_14675	Fungi	Ascomycota	Leotiomycetes	Leotiales	NA	NA	NA	Fungi	Ascomycota	Leotiomycetes	Leotiales	NA	NA	NA
Taxa_14676	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Cunninghamellaceae	Absidia	medulla	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Cunninghamellaceae	Absidia	NA
Taxa_14677	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Clitopilus	NA	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Clitopilus	NA
Taxa_14678	Fungi	NA	NA	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_14679	Fungi	NA	NA	NA	NA	NA	NA	Fungi	Basidiomycota	NA	NA	NA	NA	NA
Taxa_14680	Fungi	Glomeromycota	Glomeromycetes	Entrophosporales	Entrophosporaceae	Claroideoglomus	NA	Fungi	Glomeromycota	Glomeromycetes	Entrophosporales	Entrophosporaceae	Entrophospora	glacialis
Taxa_14681	Fungi	Basidiomycota	NA	NA	NA	NA	NA	Fungi	Basidiomycota	NA	NA	NA	NA	NA
Taxa_14682	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Stachybotrys	NA	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	NA	NA
Taxa_14683	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita	herbamans	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita	NA
Taxa_14684	Fungi	Basidiomycota	NA	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_14685	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Pezizaceae_gen_Incertae_sedis	NA	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Greletia	NA
Taxa_14686	Fungi	NA	NA	NA	NA	NA	NA	Fungi	Ascomycota	Lecanoromycetes	Peltigerales	Pannariaceae	Pectenia	NA
Taxa_14687	Fungi	Rozellomycota	Rozellomycota_cls_Incertae_sedis	Rozellomycota_ord_Incertae_sedis	Rozellomycota_fam_Incertae_sedis	Rozellomycota_gen_Incertae_sedis	NA	Fungi	Rozellomycota	Rozellomycota_cl_incertae_sedis	Rozellomycota_ord_incertae_sedis	Rozellomycota_fam_incertae_sedis	NA	NA
Taxa_14688	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	sanvitalense	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Entoloma	NA
Taxa_14689	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrocybe	acutoconica	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrocybe	acutoconica
Taxa_14690	Fungi	Ascomycota	NA	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_14691	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	NA	Fungi	Ascomycota	Archaeorhizomycetes	Archaeorhizomycetales	Archaeorhizomycetaceae	Archaeorhizomyces	NA
Taxa_14692	Fungi	Ascomycota	Dothideomycetes	NA	NA	NA	NA	Fungi	Ascomycota	Dothideomycetes	Mytilinidiales	Mytilinidiaceae	NA	NA
Taxa_14693	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrocybe	acutoconica	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrocybe	acutoconica
Taxa_14694	Fungi	Ascomycota	Leotiomycetes	Helotiales	Pezizellaceae	Pezizellaceae_gen_Incertae_sedis	NA	Fungi	Ascomycota	Leotiomycetes	Helotiales	Pezizellaceae	NA	NA
Taxa_14695	Fungi	Chytridiomycota	Rhizophlyctidomycetes	Rhizophlyctidales	Rhizophlyctidaceae	Rhizophlyctis	rosea	Fungi	Chytridiomycota	Rhizophlyctidomycetes	Rhizophlyctidales	Rhizophlyctidaceae	Rhizophlyctis	NA
Taxa_14696	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Powellomycetaceae	Fimicolochytrium	NA	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Powellomycetaceae	Fimicolochytrium	NA
Taxa_14697	Fungi	Chytridiomycota	NA	NA	NA	NA	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_14698	Fungi	NA	NA	NA	NA	NA	NA	Fungi	Basidiomycota	NA	NA	NA	NA	NA
Taxa_14699	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Hyalorbilia	ulicicola	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_14700	Fungi	Basidiomycota	Microbotryomycetes	Microbotryomycetes_ord_Incertae_sedis	Chrysozymaceae	Chrysozyma	sambuci	Fungi	Basidiomycota	Microbotryomycetes	NA	NA	NA	NA
Taxa_14701	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Sarcosphaera	coronaria	Fungi	Basidiomycota	NA	NA	NA	NA	NA
Taxa_14702	Fungi	Basidiomycota	Agaricomycetes	Russulales	Stereaceae	Stereum	sanguinolentum	Fungi	Basidiomycota	Agaricomycetes	Russulales	Stereaceae	Stereum	sanguinolentum
Taxa_14703	Fungi	Rozellomycota	Rozellomycota_cls_Incertae_sedis	Rozellomycota_ord_Incertae_sedis	Rozellomycota_fam_Incertae_sedis	Rozellomycota_gen_Incertae_sedis	NA	Fungi	Rozellomycota	Rozellomycota_cl_incertae_sedis	Branch3	NA	NA	NA
Taxa_14704	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Cyphellophoraceae	Cyphellophoraceae_gen_Incertae_sedis	NA	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Cyphellophoraceae	NA	NA
Taxa_14705	Fungi	Rozellomycota	Rozellomycota_cls_Incertae_sedis	Rozellomycota_ord_Incertae_sedis	Rozellomycota_fam_Incertae_sedis	Rozellomycota_gen_Incertae_sedis	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_14706	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Pustularia	NA	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Sepultariella	cf.semi-immersa
Taxa_14707	Fungi	Fungi_phy_Incertae_sedis	Fungi_cls_Incertae_sedis	Fungi_ord_Incertae_sedis	Fungi_fam_Incertae_sedis	Fungi_gen_Incertae_sedis	NA	Fungi	Basidiomycota	NA	NA	NA	NA	NA
Taxa_14771	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	nyingchiensis	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	NA
Taxa_14772	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita	vermifera	Fungi	Basidiomycota	Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita	NA
Taxa_14773	Fungi	Ascomycota	Leotiomycetes	Helotiales	NA	NA	NA	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Coleophoma	NA
Taxa_14774	Fungi	Ascomycota	Lecanoromycetes	Ostropales	Stictidaceae	Karstenia	NA	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	akiyoshidainum
Taxa_14775	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Trichomonascaceae	Blastobotrys	proliferans	Fungi	Basidiomycota	NA	NA	NA	NA	NA
Taxa_14776	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Mycenaceae	Hemimycena	nitriolens	Fungi	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
Taxa_14777	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	geophylla	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Inocybe	posterula
Taxa_14778	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pseudopyrenochaetaceae	NA	NA
Taxa_14779	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Clavulinopsis	luteonana	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Clavariaceae	Ramariopsis	NA
Taxa_14780	Fungi	Ascomycota	Sordariomycetes	Sordariales	Neoschizotheciaceae	Jugulospora	NA	Fungi	Ascomycota	Sordariomycetes	Sordariales	Neoschizotheciaceae	Jugulospora	NA
Taxa_14781	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA	Fungi	Ascomycota	Sordariomycetes	Sordariomycetes_ord_incertae_sedis	Thyridiaceae	Thyridium	NA
